datetime,ISIN,opening_price_eur,closing_price_eur,minimum_price_eur,maximum_price_eur,daily_traded_volume,StartPrice_eur,EndPrice_eur,desviacion_estandar,EndPrice_mxn
2022-12-31 08:24:00,FR0000120172,17.75,17.855,17.75,17.895,324,17.75,17.75,0.0,340.8
2022-12-31 08:10:00,FR0000120271,46.635,45.615,44.79,46.685,106360,44.79,44.79,0.0,859.968
2022-12-31 08:04:00,FR0000120321,349.45,355.35,346.6,355.35,687,346.6,346.6,0.0,6654.72
2022-12-31 09:42:00,FR0000120404,30.38,30.2,30.2,30.38,235,30.2,30.2,0.0,579.8399999999999
2022-12-31 08:04:00,FR0000120578,93.16,93.65,92.35,93.65,6503,92.35,92.35,0.0,1773.12
2022-12-31 08:06:00,FR0000120628,24.295,24.3,23.545,24.415,138998,23.55,23.545,0.0035355339059320342,452.064
2022-12-31 08:04:00,FR0000120644,55.36,54.19,53.86,55.48,10600,53.86,53.86,0.0,1034.1119999999999
2022-12-31 10:34:00,FR0000120693,192.2,195.25,192.2,195.25,99,192.2,192.2,0.0,3690.24
2022-12-31 08:06:00,FR0000121014,651.9,659.5,636.6,664.3,3116,636.6,636.6,0.0,12222.72
2022-12-31 08:06:00,FR0000121147,34.59,34.11,33.0,34.59,199,33.0,33.0,0.0,633.6
2022-12-31 08:04:00,FR0000121485,624.8,621.8,613.8,624.8,30,613.8,613.8,0.0,11784.96
2022-12-31 08:09:00,FR0000121667,156.18,155.46,155.0,156.18,37,155.0,155.0,0.0,2976.0
2022-12-31 08:06:00,FR0000121972,136.48,139.64,135.12,140.08,3698,135.12,135.12,0.0,2594.304
2022-12-31 08:04:00,FR0000124141,31.55,31.14,30.85,31.55,3899,30.85,30.85,0.0,592.32
2022-12-31 08:06:00,FR0000125007,55.57,54.29,54.29,55.87,1544,54.31,54.29,0.014142135623733162,1042.368
2022-12-31 10:32:00,FR0000125338,187.7,190.0,187.7,190.0,17,187.7,187.7,0.0,3603.8399999999997
2022-12-31 08:06:00,FR0000125486,93.61,93.17,92.29,93.68,1104,92.29,92.29,0.0,1771.968
2022-12-31 08:04:00,FR0000127771,11.175,11.35,11.175,11.35,439,11.175,11.175,0.0,214.56
2022-12-31 08:08:00,FR0000130809,26.75,25.67,24.98,26.75,21820,24.99,24.98,0.0070710678118640685,479.616
2022-12-31 08:09:00,FR0000131104,53.31,52.58,51.56,53.4,56240,51.56,51.56,0.0,989.952
2022-12-31 11:26:00,FR0000131757,119.1,119.1,119.1,119.1,125,119.1,119.1,0.0,2286.72
2022-12-31 08:08:00,FR0000131906,28.34,28.5,27.05,28.745,46268,27.05,27.05,0.0,519.36
2022-12-31 09:36:00,FR0000133308,10.728,10.828,10.71,10.828,1824,10.71,10.71,0.0,205.632
2022-12-31 08:04:00,FR0004056851,14.51,14.94,14.47,15.09,68474,14.47,14.47,0.0,277.824
2022-12-31 08:09:00,FR0007054358,38.645,39.025,38.245,39.15,31445,38.275,38.245,0.02121320343559723,734.304
2022-12-31 08:04:00,FR0007056841,301.65,302.6,300.25,302.6,776,300.25,300.25,0.0,5764.8
2022-12-31 08:04:00,FR0010150458,10.638,10.706,10.512,10.706,2536,10.512,10.512,0.0,201.8304
2022-12-31 08:06:00,FR0010208488,14.214,14.276,13.962,14.392,76369,13.962,13.962,0.0,268.0704
2022-12-31 08:06:00,FR0010220475,22.51,22.87,22.0,22.98,1389,22.0,22.0,0.0,422.4
2022-12-31 08:04:00,FR0010221234,9.762,9.748,9.748,9.762,1600,9.748,9.748,0.0,187.1616
2022-12-31 08:04:00,FR0010242511,7.86,8.13,7.86,8.144,23921,7.86,7.86,0.0,150.912
2022-12-31 08:04:00,FR0010245514,141.155,141.65,140.255,141.65,1751,140.275,140.255,0.014142135623738184,2692.8959999999997
2022-12-31 08:04:00,FR0010261198,150.26,152.14,150.1,152.14,5233,150.1,150.1,0.0,2881.9199999999996
2022-12-31 08:04:00,FR0010296061,371.54,375.66,371.54,375.66,428,371.54,371.54,0.0,7133.568
2022-12-31 08:04:00,FR0010315770,260.42,263.23,259.34,263.34,5167,259.34,259.34,0.0,4979.3279999999995
2022-12-31 08:04:00,FR0010342592,690.8,714.1,683.4,714.1,2402,683.4,683.4,0.0,13121.279999999999
2022-12-31 08:04:00,FR0010361683,22.68,22.895,22.675,22.895,302,22.675,22.675,0.0,435.36
2022-12-31 08:04:00,FR0010405431,1.0038,0.9702,0.9513,1.0038,119922,0.9513,0.9513,0.0,18.26496
2022-12-31 08:04:00,FR0010424135,11.592,11.476,11.476,11.722,12734,11.476,11.476,0.0,220.3392
2022-12-31 08:15:00,FR0010424143,1.5708,1.5362,1.5326,1.593,557171,1.5326,1.5326,0.0,29.425919999999998
2022-12-31 08:04:00,FR0010429068,12.0575,12.119,12.021,12.119,114075,12.021,12.021,0.0,230.8032
2022-12-31 08:15:00,FR0010468983,32.52,33.31,31.875,33.44,37170,31.875,31.875,0.0,612.0
2022-12-31 08:04:00,FR0010510800,103.164,103.164,103.164,103.164,0,103.164,103.164,0.0,1980.7487999999998
2022-12-31 08:04:00,FR0010524777,37.82,39.99,37.815,39.99,72152,37.82,37.815,0.003535533905934546,726.0479999999999
2022-12-31 08:04:00,FR0010527275,53.7,54.08,53.43,54.08,13076,53.43,53.43,0.0,1025.856
2022-12-31 08:09:00,FR0010655712,258.8,262.05,255.7,263.0,3191,255.7,255.7,0.0,4909.44
2022-12-31 08:04:00,FR0010655746,182.84,185.18,182.84,185.18,246,182.84,182.84,0.0,3510.528
2022-12-31 08:04:00,FR0010655761,225.9,227.45,225.55,227.45,179,225.55,225.55,0.0,4330.56
2022-12-31 08:04:00,FR0010688176,79.34,79.06,77.98,79.34,1896,77.98,78.0,0.014142135623728137,1497.6
2022-12-31 08:04:00,FR0010688192,334.4,338.1,334.4,338.45,77,334.4,334.4,0.0,6420.48
2022-12-31 08:09:00,FR0010717090,130.1,131.4,129.54,131.4,551,129.54,129.54,0.0,2487.1679999999997
2022-12-31 08:04:00,FR0010754127,246.74,248.32,246.74,248.43,1763,246.74,246.74,0.0,4737.408
2022-12-31 08:04:00,FR0010754135,166.22,166.38,166.21,166.38,0,166.21,166.21,0.0,3191.232
2022-12-31 08:04:00,FR0010754143,299.6,300.34,298.72,300.34,28,298.72,298.72,0.0,5735.424
2022-12-31 08:04:00,FR0010754168,200.23,200.69,200.17,200.69,0,200.17,200.17,0.0,3843.2639999999997
2022-12-31 08:04:00,FR0010754176,236.2,236.89,236.07,236.89,0,236.07,236.07,0.0,4532.544
2022-12-31 08:04:00,FR0010754184,267.38,268.15,266.7,268.15,2852,266.7,266.7,0.0,5120.639999999999
2022-12-31 08:04:00,FR0010754200,115.73,115.735,115.73,115.735,0,115.73,115.73,0.0,2222.016
2022-12-31 08:04:00,FR0010755611,3888.0,3973.0,3849.0,3973.0,622,3850.0,3849.0,0.7071067811865476,73900.8
2022-12-31 08:04:00,FR0010756114,424.25,427.25,422.9,427.25,944,422.9,422.9,0.0,8119.679999999999
2022-12-31 08:04:00,FR0010757781,9.459,9.357,9.356,9.534,20467,9.356,9.356,0.0,179.6352
2022-12-31 08:04:00,FR0010790980,89.0,89.9,88.77,89.9,3680,88.77,88.77,0.0,1704.3839999999998
2022-12-31 08:04:00,FR0010791194,6.681,6.612,6.612,6.725,23030,6.612,6.612,0.0,126.9504
2022-12-31 08:04:00,FR0010821819,303.3,307.0,303.3,307.0,14,303.3,303.3,0.0,5823.36
2022-12-31 08:14:00,FR0010869495,1.6488,1.606,1.6,1.6828,938113,1.6,1.6,0.0,30.72
2022-12-31 08:04:00,FR0010869578,28.684,28.558,28.558,28.815,14274,28.558,28.558,0.0,548.3136
2022-12-31 08:04:00,FR0010930644,272.65,274.4,270.5,275.05,142,270.5,270.5,0.0,5193.599999999999
2022-12-31 08:04:00,FR0011398874,0.0006,0.0008,0.0006,0.0008,3566534,0.0006,0.0006,0.0,0.011519999999999999
2022-12-31 08:04:00,FR0011475078,143.45,144.345,143.075,144.345,458,143.075,143.075,0.0,2747.0399999999995
2022-12-31 08:04:00,FR0011550177,16.6725,16.908,16.6725,16.908,35781,16.6725,16.6725,0.0,320.11199999999997
2022-12-31 08:04:00,FR0011550185,18.6545,18.836,18.6115,18.836,11500,18.6115,18.6115,0.0,357.3408
2022-12-31 08:04:00,FR0011550193,12.966,13.124,12.914,13.124,33108,12.914,12.914,0.0,247.94879999999998
2022-12-31 08:04:00,FR0011550672,12.038,12.19,11.914,12.19,7892,11.914,11.914,0.0,228.7488
2022-12-31 08:04:00,FR0011550680,15.6155,15.8345,15.5685,15.8345,17174,15.5685,15.5685,0.0,298.91519999999997
2022-12-31 08:04:00,FR0011648716,35.7,37.38,35.7,37.38,110,35.7,35.7,0.0,685.44
2022-12-31 08:04:00,FR0011720911,177.28,177.7,176.12,177.7,417,176.14,176.12,0.014142135623718088,3381.504
2022-12-31 08:04:00,FR0011742329,14.73,16.9,14.73,17.05,6865,14.73,14.73,0.0,282.816
2022-12-31 08:04:00,FR0011857234,162.62,163.1,161.02,163.14,3024,161.02,161.04,0.014142135623718088,3091.968
2022-12-31 08:10:00,FR0011981968,45.135,45.135,45.135,45.135,500,45.135,45.135,0.0,866.592
2022-12-31 08:04:00,FR0012739431,11.17,11.282,11.002,11.29,49794,11.002,11.002,0.0,211.2384
2022-12-31 08:04:00,FR0012740983,9.7,9.805,9.572,9.805,17807,9.572,9.572,0.0,183.78239999999997
2022-12-31 08:04:00,FR0013041530,14.7495,14.9455,14.743,14.9455,13659,14.743,14.743,0.0,283.0656
2022-12-31 08:23:00,FR0013227113,143.5,143.5,143.5,143.5,6,143.5,143.5,0.0,2755.2
2022-12-31 08:04:00,FR0013284304,20.88,20.775,20.775,20.88,600,20.775,20.775,0.0,398.87999999999994
2022-12-31 08:09:00,FR0013416716,67.615,67.405,67.405,68.14,7948,67.405,67.405,0.0,1294.176
2022-12-31 08:04:00,FR0014000MR3,89.48,91.03,89.48,91.03,78,89.48,89.48,0.0,1718.016
2022-12-31 08:04:00,FR0014003FW1,41.46,41.99,41.46,41.99,10,41.46,41.46,0.0,796.032
2022-12-31 08:04:00,GB0002374006,44.13,44.69,44.13,44.69,2084,44.13,44.13,0.0,847.296
2022-12-31 08:08:00,GB0002634946,8.99,8.724,8.59,9.142,323723,8.59,8.59,0.0,164.928
2022-12-31 08:04:00,GB0002875804,39.65,39.2,38.9,39.65,60631,38.9,38.9,0.0,746.88
2022-12-31 08:04:00,GB0004544929,20.0,19.8,19.62,20.2,86579,19.62,19.62,0.0,376.704
2022-12-31 08:07:00,GB0005405286,6.16,6.18,6.01,6.18,464489,6.01,6.01,0.0,115.392
2022-12-31 08:23:00,GB0006776081,8.0,7.9,7.8,8.0,3898,7.8,7.8,0.0,149.76
2022-12-31 08:04:00,GB0007188757,69.2,70.0,68.7,70.5,104541,68.7,68.7,0.0,1319.04
2022-12-31 08:06:00,GB0007980591,4.2,4.37,4.176,4.37,4679218,4.194,4.194,0.0,80.5248
2022-12-31 08:04:00,GB0008706128,0.5784,0.5731,0.5637,0.5848,332441,0.5637,0.5637,0.0,10.823039999999999
2022-12-31 08:04:00,GB0009252882,18.72,18.7,18.44,18.84,185667,18.44,18.44,0.0,354.048
2022-12-31 08:04:00,GB0009895292,106.94,108.34,106.2,108.76,16225,106.2,106.2,0.0,2039.04
2022-12-31 08:30:00,GB0030913577,2.24,2.25,2.18,2.25,63803,2.18,2.18,0.0,41.856
2022-12-31 09:17:00,GB0030927254,22.39,22.39,22.39,22.39,20,22.39,22.39,0.0,429.888
2022-12-31 08:04:00,GB0031215220,16.9,17.12,16.46,17.18,79571,16.5,16.48,0.014142135623730649,316.416
2022-12-31 08:04:00,GB0031348658,2.209,2.2155,2.1745,2.2305,46860,2.1745,2.1745,0.0,41.7504
2022-12-31 08:04:00,GB00B0130H42,3.36,3.972,3.316,4.252,144594,3.316,3.316,0.0,63.667199999999994
2022-12-31 08:04:00,GB00B10RZP78,44.725,44.875,44.325,44.875,18262,44.35,44.35,0.0,851.52
2022-12-31 08:06:00,GB00B18S7B29,0.384,0.4415,0.384,0.454,29942,0.384,0.384,0.0,7.3728
2022-12-31 08:04:00,GB00B1XZS820,45.4,46.0,44.8,46.0,32397,45.0,44.8,0.14142135623731153,860.16
2022-12-31 08:15:00,GB00B24CGK77,76.1,76.0,75.9,76.7,4968,75.9,75.9,0.0,1457.28
2022-12-31 08:04:00,GB00B4WQVY43,0.039,0.0404,0.0384,0.0407,621400,0.0384,0.0384,0.0,0.7372799999999999
2022-12-31 08:04:00,GB00B63H8491,1.272,1.24,1.201,1.2752,355263,1.201,1.201,0.0,23.0592
2022-12-31 08:04:00,GB00B647W791,0.053,0.052,0.052,0.053,80000,0.052,0.052,0.0,0.9984
2022-12-31 08:04:00,GB00B71N6K86,2.7,1.905,1.8,2.7,50287,1.8,1.8,0.0,34.56
2022-12-31 08:06:00,GB00B7KR2P84,7.238,7.342,7.072,7.342,99156,7.072,7.072,0.0,135.7824
2022-12-31 09:32:00,GB00B7T77214,2.682,2.759,2.682,2.759,15858,2.682,2.682,0.0,51.4944
2022-12-31 09:34:00,GB00BDR05C01,13.34,13.495,13.34,13.5,1975,13.34,13.34,0.0,256.128
2022-12-31 08:04:00,GB00BF1GH114,0.188,0.185,0.185,0.1895,28090,0.185,0.185,0.0,3.552
2022-12-31 09:00:00,GB00BFD3VF20,0.1,0.102,0.1,0.102,62500,0.1,0.1,0.0,1.92
2022-12-31 09:53:00,GB00BFN4GY99,0.18,0.195,0.18,0.195,6000,0.18,0.18,0.0,3.456
2022-12-31 08:04:00,GB00BG5KQW09,7.54,8.66,7.54,8.66,6411,7.54,7.54,0.0,144.768
2022-12-31 08:04:00,GB00BH4HKS39,1.575,1.59,1.558,1.596,2060133,1.558,1.558,0.0,29.9136
2022-12-31 08:04:00,GB00BJYDH287,8.4265,8.957,8.3015,8.99,77916,8.3015,8.3015,0.0,159.3888
2022-12-31 08:04:00,GB00BJYDH394,23.492,24.924,23.31,24.976,18261,23.31,23.31,0.0,447.55199999999996
2022-12-31 08:04:00,GB00BLD4ZL17,34.002,36.176,33.55,36.278,49799,33.55,33.55,0.0,644.16
2022-12-31 08:04:00,GB00BLD4ZM24,70.015,74.265,69.275,74.63,13992,69.275,69.275,0.0,1330.0800000000002
2022-12-31 08:04:00,GB00BLD4ZP54,18.508,19.324,18.251,19.324,3368,18.251,18.251,0.0,350.4192
2022-12-31 08:04:00,GB00BMTP1519,3.358,3.5386,3.342,3.54,949,3.342,3.342,0.0,64.1664
2022-12-31 08:04:00,GB00BMTP1626,4.608,4.8796,4.5648,4.9078,652,4.5648,4.5648,0.0,87.64416
2022-12-31 08:04:00,GB00BMTP1733,5.752,6.1075,5.718,6.1075,164,5.718,5.718,0.0,109.7856
2022-12-31 08:04:00,GB00BMWB4803,15.808,15.013,14.056,16.863,1958,14.056,14.056,0.0,269.87519999999995
2022-12-31 08:40:00,GB00BN7CG237,11.404,12.104,11.402,12.27,2012,11.404,11.402,0.0014142135623735675,218.9184
2022-12-31 09:22:00,GB00BN7ZCY67,13.0,13.8,13.0,13.8,624,13.0,13.0,0.0,249.6
2022-12-31 08:04:00,GB00BNRRFW10,17.281,16.022,15.231,17.998,0,15.231,15.231,0.0,292.4352
2022-12-31 08:04:00,GB00BP6MXD84,23.96,23.575,23.05,24.03,284905,23.05,23.06,0.0070710678118640685,442.75199999999995
2022-12-31 09:51:00,GB00BP83GZ24,0.18,0.2275,0.18,0.235,63000,0.18,0.18,0.0,3.456
2022-12-31 08:04:00,IE0000H445G8,17.064,17.33,17.064,17.364,539,17.064,17.064,0.0,327.6288
2022-12-31 08:04:00,IE0000J0F3C5,99.23,99.832,99.174,99.832,0,99.174,99.174,0.0,1904.1408000000001
2022-12-31 08:04:00,IE0000UW95D6,33.245,33.745,33.245,33.745,0,33.245,33.245,0.0,638.304
2022-12-31 10:44:00,IE0001827041,40.0,40.0,40.0,40.0,96,40.0,40.0,0.0,768.0
2022-12-31 08:04:00,IE00028H9QJ8,25.209,25.369,25.078,25.369,10082,25.139,25.078,0.04313351365237936,481.4976
2022-12-31 08:04:00,IE0002EI5AG0,9.121,9.258,9.121,9.258,564,9.121,9.121,0.0,175.1232
2022-12-31 08:04:00,IE0002PG6CA6,18.396,18.668,18.174,18.762,17499,18.174,18.174,0.0,348.94079999999997
2022-12-31 08:04:00,IE0002RPS3K2,14.326,16.422,14.326,16.422,29400,14.326,14.326,0.0,275.0592
2022-12-31 08:04:00,IE0003W9O921,27.042,27.091,27.038,27.091,0,27.038,27.038,0.0,519.1296
2022-12-31 08:04:00,IE0003Z9E2Y3,26.065,26.39,26.065,26.415,8730,26.065,26.065,0.0,500.448
2022-12-31 08:32:00,IE0004906560,106.9,106.9,106.9,106.9,29,106.9,106.9,0.0,2052.48
2022-12-31 08:04:00,IE0004LIBFM2,35.365,35.53,35.27,35.53,0,35.27,35.27,0.0,677.1840000000001
2022-12-31 08:04:00,IE0005042456,8.7,8.753,8.652,8.753,421852,8.653,8.653,0.0,166.1376
2022-12-31 08:04:00,IE0008470928,36.78,37.095,36.535,37.095,5053,36.535,36.535,0.0,701.4719999999999
2022-12-31 08:09:00,IE0008471009,39.44,39.81,38.88,39.975,68798,38.88,38.88,0.0,746.496
2022-12-31 08:04:00,IE00094FRAA6,39.27,39.285,39.19,39.285,0,39.19,39.19,0.0,752.448
2022-12-31 08:04:00,IE000APK27S2,4.7681,4.778,4.7681,4.7857,36657,4.7681,4.7681,0.0,91.54751999999999
2022-12-31 08:04:00,IE000BWKUES1,19.98,20.13,19.968,20.13,0,19.968,19.968,0.0,383.3856
2022-12-31 08:04:00,IE000COQKPO9,35.0,35.415,34.845,35.415,1478,34.845,34.845,0.0,669.024
2022-12-31 10:35:00,IE000CR424L6,4.7585,4.77,4.7585,4.773,4900,4.7585,4.7585,0.0,91.36319999999999
2022-12-31 08:04:00,IE000DOZYQJ7,8.5528,8.5512,8.5456,8.5528,0,8.5456,8.5456,0.0,164.07552
2022-12-31 08:04:00,IE000EBFYWX3,13.124,13.336,13.082,13.336,3,13.082,13.082,0.0,251.1744
2022-12-31 08:04:00,IE000F472DU7,10.962,10.91,10.91,10.973,6368,10.91,10.91,0.0,209.472
2022-12-31 08:04:00,IE000FN81QD2,13.136,13.302,13.1,13.302,1222,13.1,13.1,0.0,251.51999999999998
2022-12-31 08:04:00,IE000GWA2J58,7.329,7.367,7.309,7.373,85064,7.309,7.309,0.0,140.3328
2022-12-31 08:04:00,IE000H1H16W5,4.4145,4.432,4.365,4.432,17455,4.376,4.365,0.007778174593052108,83.808
2022-12-31 08:04:00,IE000HFXP0D2,33.2,33.575,33.2,33.575,0,33.2,33.2,0.0,637.44
2022-12-31 08:04:00,IE000HU1UG00,36.505,36.655,36.43,36.655,0,36.43,36.43,0.0,699.456
2022-12-31 08:04:00,IE000I8IKC59,3.838,3.8585,3.8335,3.8585,0,3.8335,3.8335,0.0,73.6032
2022-12-31 08:04:00,IE000I8KRLL9,4.6,4.6705,4.5795,4.6705,213899,4.5795,4.5795,0.0,87.9264
2022-12-31 08:04:00,IE000JNHCBM6,13.686,14.168,13.686,14.306,1749,13.686,13.686,0.0,262.77119999999996
2022-12-31 08:04:00,IE000L5NW549,3.844,3.8995,3.828,3.8995,35484,3.828,3.828,0.0,73.49759999999999
2022-12-31 08:04:00,IE000MCVFK47,27.745,27.793,27.596,27.911,17364,27.638,27.596,0.029698484809836122,529.8432
2022-12-31 08:04:00,IE000MO2MB07,21.515,21.665,21.515,21.665,0,21.515,21.515,0.0,413.088
2022-12-31 08:04:00,IE000O8KMPM1,18.48,18.918,18.48,18.918,4,18.48,18.48,0.0,354.816
2022-12-31 08:04:00,IE000QF66PE6,52.45,53.31,52.45,53.31,11,52.45,52.45,0.0,1007.04
2022-12-31 08:04:00,IE000RLUE8E9,3.857,3.8845,3.839,3.8845,100,3.839,3.839,0.0,73.7088
2022-12-31 08:04:00,IE000T9EOCL3,4.1995,4.274,4.1995,4.274,0,4.1995,4.1995,0.0,80.6304
2022-12-31 08:04:00,IE000TI21P14,4.4055,4.491,4.4055,4.491,0,4.4055,4.4055,0.0,84.5856
2022-12-31 08:04:00,IE000TMA7T63,41.86,41.92,41.775,41.92,0,41.775,41.775,0.0,802.0799999999999
2022-12-31 08:04:00,IE000TSML5I8,7.946,8.059,7.943,8.059,13600,7.943,7.943,0.0,152.5056
2022-12-31 08:04:00,IE000U7L59A3,4.913,4.986,4.913,4.986,102,4.913,4.913,0.0,94.3296
2022-12-31 08:04:00,IE000UU299V4,13.154,13.218,13.138,13.218,700,13.138,13.138,0.0,252.2496
2022-12-31 08:04:00,IE000V6NHO66,9.7064,9.6908,9.657,9.7064,1557,9.657,9.657,0.0,185.4144
2022-12-31 08:04:00,IE000V93BNU0,3.894,3.946,3.894,3.946,0,3.894,3.894,0.0,74.7648
2022-12-31 10:33:00,IE000W95TAE6,28.65,29.075,28.65,29.075,11840,28.65,28.65,0.0,550.0799999999999
2022-12-31 08:04:00,IE000WF4FCJ3,5.885,6.003,5.885,6.003,0,5.885,5.885,0.0,112.99199999999999
2022-12-31 08:04:00,IE000WGK3YY5,34.38,34.84,34.38,34.84,0,34.38,34.38,0.0,660.096
2022-12-31 08:04:00,IE000X9TLGN8,21.515,21.665,21.515,21.665,0,21.515,21.515,0.0,413.088
2022-12-31 08:04:00,IE000XAGSCY5,10.722,11.766,10.722,11.766,0,10.722,10.722,0.0,205.86239999999998
2022-12-31 08:04:00,IE000XD7KCJ7,14.972,15.732,14.972,15.732,100,14.972,14.972,0.0,287.4624
2022-12-31 08:04:00,IE000XGNMWE1,9.549,9.5278,9.5278,9.549,800,9.5278,9.5278,0.0,182.93375999999998
2022-12-31 08:04:00,IE000YDZG487,9.093,9.179,9.045,9.179,55,9.045,9.045,0.0,173.664
2022-12-31 08:04:00,IE0031442068,38.557,38.938,38.396,38.938,124526,38.396,38.396,0.0,737.2032
2022-12-31 08:04:00,IE0032077012,306.75,311.2,305.4,311.2,8035,305.4,305.5,0.07071067811867082,5865.599999999999
2022-12-31 08:04:00,IE0032523478,132.21,133.32,132.21,133.33,11264,132.21,132.21,0.0,2538.4320000000002
2022-12-31 08:04:00,IE0032895942,105.54,105.845,105.185,106.065,5661,105.185,105.185,0.0,2019.552
2022-12-31 08:04:00,IE00B02KXH56,14.18,14.278,14.145,14.29,10510,14.145,14.145,0.0,271.584
2022-12-31 08:04:00,IE00B02KXK85,88.8,88.66,87.89,88.88,14346,87.89,87.89,0.0,1687.488
2022-12-31 08:04:00,IE00B02KXL92,64.66,65.25,64.24,65.37,3511,64.24,64.24,0.0,1233.408
2022-12-31 08:04:00,IE00B02KXM00,44.885,45.24,44.52,45.24,1095,44.52,44.52,0.0,854.784
2022-12-31 08:04:00,IE00B0M62Q58,56.04,56.624,55.78,56.624,78349,55.824,55.78,0.03111269837220592,1070.9759999999999
2022-12-31 08:09:00,IE00B0M62S72,19.66,19.748,19.4,19.748,23194,19.4,19.4,0.0,372.47999999999996
2022-12-31 08:09:00,IE00B0M62V02,46.85,47.635,46.68,47.635,1474,46.68,46.68,0.0,896.256
2022-12-31 08:04:00,IE00B0M62X26,236.77,238.04,236.28,238.4,34086,236.63,236.29,0.24041630560342855,4536.768
2022-12-31 08:04:00,IE00B0M63060,9.264,9.262,9.14,9.265,112891,9.141,9.14,0.0007071067811861557,175.488
2022-12-31 08:04:00,IE00B0M63177,40.319,40.585,40.174,40.597,31973,40.174,40.174,0.0,771.3408
2022-12-31 08:04:00,IE00B0M63284,40.21,40.84,40.08,40.84,21700,40.085,40.08,0.003535533905934546,769.536
2022-12-31 08:04:00,IE00B0M63391,45.445,45.65,45.23,45.65,5263,45.23,45.23,0.0,868.4159999999999
2022-12-31 08:04:00,IE00B0M63516,23.89,24.18,23.76,24.22,12498,23.76,23.76,0.0,456.192
2022-12-31 08:04:00,IE00B0M63623,74.93,74.53,73.95,74.93,5738,73.95,73.95,0.0,1419.84
2022-12-31 08:04:00,IE00B0M63730,53.12,53.22,52.93,53.32,5258,52.93,52.94,0.0070710678118640685,1016.4479999999999
2022-12-31 08:30:00,IE00B0M63953,11.1,11.756,11.1,12.83,33727,11.1,11.1,0.0,213.11999999999998
2022-12-31 08:04:00,IE00B14X4M10,72.46,73.22,72.26,73.22,2078,72.26,72.26,0.0,1387.392
2022-12-31 08:04:00,IE00B14X4N27,38.045,38.6,37.965,38.6,2073,37.965,37.965,0.0,728.928
2022-12-31 08:04:00,IE00B14X4Q57,142.27,142.355,142.15,142.38,19853,142.15,142.15,0.0,2729.28
2022-12-31 08:04:00,IE00B14X4S71,117.475,117.07,117.07,117.69,2583,117.07,117.07,0.0,2247.7439999999997
2022-12-31 08:04:00,IE00B14X4T88,21.18,21.315,21.18,21.315,1499,21.18,21.18,0.0,406.656
2022-12-31 08:04:00,IE00B1FZS244,22.63,22.62,22.515,22.63,1000,22.515,22.515,0.0,432.288
2022-12-31 08:04:00,IE00B1FZS350,24.895,25.09,24.865,25.09,23033,24.865,24.865,0.0,477.40799999999996
2022-12-31 08:04:00,IE00B1FZS467,28.675,28.835,28.455,28.835,48264,28.455,28.455,0.0,546.3359999999999
2022-12-31 08:04:00,IE00B1FZS574,9.68,9.711,9.514,9.711,66082,9.557,9.514,0.03040559159102228,182.66879999999998
2022-12-31 08:04:00,IE00B1FZS681,170.26,170.63,170.21,170.65,517,170.21,170.21,0.0,3268.032
2022-12-31 08:04:00,IE00B1FZS798,181.84,181.495,180.95,182.0,3816,180.95,180.95,0.0,3474.24
2022-12-31 08:04:00,IE00B1FZS806,216.94,217.73,216.19,217.73,564,216.19,216.19,0.0,4150.848
2022-12-31 08:04:00,IE00B1FZS913,253.67,254.35,252.12,254.35,33,252.12,252.12,0.0,4840.704
2022-12-31 08:04:00,IE00B1FZSC47,224.67,225.5,224.67,226.47,1525,224.67,224.67,0.0,4313.664
2022-12-31 08:04:00,IE00B1FZSF77,29.555,29.78,29.445,29.78,8690,29.45,29.445,0.0035355339059320342,565.3439999999999
2022-12-31 08:04:00,IE00B1TXHL60,26.255,26.77,26.255,26.77,20519,26.255,26.255,0.0,504.09599999999995
2022-12-31 08:04:00,IE00B1TXK627,54.6,54.91,54.08,54.91,26059,54.09,54.08,0.007071067811869092,1038.336
2022-12-31 08:09:00,IE00B1W57M07,22.885,22.86,22.76,22.945,11169,22.76,22.76,0.0,436.992
2022-12-31 08:04:00,IE00B1XNHC34,9.86,10.63,9.854,10.66,3191839,9.86,9.87,0.007071067811865324,189.504
2022-12-31 08:04:00,IE00B1YZSC51,27.77,28.11,27.62,28.11,75527,27.62,27.62,0.0,530.304
2022-12-31 08:04:00,IE00B23D8S39,24.355,24.615,24.33,24.615,2022,24.33,24.33,0.0,467.13599999999997
2022-12-31 08:37:00,IE00B23D9570,8.215,8.157,8.088,8.215,1200,8.088,8.088,0.0,155.28959999999998
2022-12-31 08:04:00,IE00B23LNQ02,22.235,22.2,22.03,22.235,2446,22.03,22.03,0.0,422.976
2022-12-31 08:04:00,IE00B27YCF74,28.165,28.18,27.865,28.18,7621,27.87,27.865,0.003535533905934546,535.0079999999999
2022-12-31 08:04:00,IE00B27YCK28,13.722,13.894,13.65,13.97,6286,13.65,13.656,0.004242640687119446,262.1952
2022-12-31 08:15:00,IE00B2NPKV68,86.324,87.414,86.226,87.554,22115,86.226,86.236,0.007071067811869092,1655.7312
2022-12-31 08:04:00,IE00B2NPL135,14.624,14.602,14.528,14.734,8179,14.528,14.528,0.0,278.9376
2022-12-31 08:04:00,IE00B2QWCY14,76.84,78.05,76.15,78.05,9763,76.15,76.15,0.0,1462.0800000000002
2022-12-31 08:04:00,IE00B2QWDY88,36.425,36.595,36.3,36.65,1900,36.33,36.325,0.003535533905929522,697.44
